date,currency,buying_rate,average_rate,selling_rate,mid_rate,is_official_observation,source,rate_type
2023-10-12,EUR,1287.13,1300.0,1312.87,1300.0,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-10-13,EUR,1276.5,1289.27,1302.03,1289.27,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-10-14,EUR,1276.5,1289.27,1302.03,1289.27,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-10-15,EUR,1276.5,1289.27,1302.03,1289.27,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-10-16,EUR,1275.53,1288.29,1301.04,1288.29,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-10-17,EUR,1277.52,1290.29,1303.07,1290.29,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-10-18,EUR,1284.45,1297.29,1310.13,1297.29,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-10-19,EUR,1277.52,1290.29,1303.06,1290.29,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-10-20,EUR,1283.63,1296.46,1309.3,1296.46,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-10-21,EUR,1283.63,1296.46,1309.3,1296.46,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-10-22,EUR,1283.63,1296.46,1309.3,1296.46,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-10-23,EUR,1284.8,1297.65,1310.5,1297.65,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-10-24,EUR,1298.45,1311.44,1324.42,1311.44,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-10-25,EUR,1288.88,1301.77,1314.66,1301.77,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-10-26,EUR,1282.45,1295.27,1308.09,1295.27,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-10-27,EUR,1284.82,1297.67,1310.51,1297.67,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-10-28,EUR,1284.82,1297.67,1310.51,1297.67,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-10-29,EUR,1284.82,1297.67,1310.51,1297.67,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-10-30,EUR,1285.62,1298.47,1311.33,1298.47,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-10-31,EUR,1290.8,1303.71,1316.61,1303.71,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-01,EUR,1287.84,1300.72,1313.59,1300.72,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-02,EUR,1292.13,1305.05,1317.97,1305.05,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-03,EUR,1296.5,1309.46,1322.42,1309.46,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-04,EUR,1296.5,1309.46,1322.42,1309.46,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-05,EUR,1296.5,1309.46,1322.42,1309.46,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-06,EUR,1309.24,1322.34,1335.43,1322.34,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-07,EUR,1306.17,1319.23,1332.29,1319.23,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-08,EUR,1304.39,1317.43,1330.47,1317.43,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-09,EUR,1306.87,1319.94,1333.01,1319.94,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-10,EUR,1303.45,1316.48,1329.52,1316.48,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-11,EUR,1303.45,1316.48,1329.52,1316.48,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-12,EUR,1303.45,1316.48,1329.52,1316.48,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-13,EUR,1306.42,1319.49,1332.55,1319.49,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-14,EUR,1308.63,1321.71,1334.8,1321.71,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-15,EUR,1331.28,1344.59,1357.9,1344.59,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-16,EUR,1327.55,1340.82,1354.1,1340.82,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-17,EUR,1329.78,1343.08,1356.38,1343.08,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-18,EUR,1329.78,1343.08,1356.38,1343.08,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-19,EUR,1329.78,1343.08,1356.38,1343.08,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-20,EUR,1338.58,1351.97,1365.35,1351.97,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-21,EUR,1344.3,1357.75,1371.19,1357.75,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-22,EUR,1338.4,1351.78,1365.16,1351.78,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-23,EUR,1340.99,1354.39,1367.8,1354.39,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-24,EUR,1340.83,1354.24,1367.65,1354.24,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-25,EUR,1340.83,1354.24,1367.65,1354.24,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-26,EUR,1340.83,1354.24,1367.65,1354.24,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-27,EUR,1347.54,1361.02,1374.49,1361.02,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-28,EUR,1348.82,1362.31,1375.8,1362.31,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-29,EUR,1356.08,1369.64,1383.19,1369.64,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-11-30,EUR,1354.53,1368.08,1381.62,1368.08,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-01,EUR,1348.07,1361.55,1375.02,1361.55,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-02,EUR,1348.07,1361.55,1375.02,1361.55,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-03,EUR,1348.07,1361.55,1375.02,1361.55,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-04,EUR,1344.65,1358.1,1371.55,1358.1,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-05,EUR,1341.59,1355.01,1368.42,1355.01,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-06,EUR,1337.33,1350.7,1364.07,1350.7,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-07,EUR,1333.21,1346.54,1359.87,1346.54,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-08,EUR,1336.77,1350.14,1363.5,1350.14,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-09,EUR,1336.77,1350.14,1363.5,1350.14,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-10,EUR,1336.77,1350.14,1363.5,1350.14,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-11,EUR,1335.62,1348.97,1362.33,1348.97,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-12,EUR,1337.08,1350.45,1363.82,1350.45,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-13,EUR,1340.41,1353.81,1367.21,1353.81,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-14,EUR,1354.42,1367.96,1381.5,1367.96,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-15,EUR,1366.4,1380.06,1393.72,1380.06,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-16,EUR,1366.4,1380.06,1393.72,1380.06,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-17,EUR,1366.4,1380.06,1393.72,1380.06,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-18,EUR,1358.55,1372.13,1385.71,1372.13,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-19,EUR,1360.89,1374.5,1388.11,1374.5,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-20,EUR,1366.73,1380.39,1394.06,1380.39,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-21,EUR,1365.84,1379.5,1393.15,1379.5,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-22,EUR,1373.74,1387.47,1401.21,1387.47,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-23,EUR,1373.74,1387.47,1401.21,1387.47,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-24,EUR,1373.74,1387.47,1401.21,1387.47,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-25,EUR,1373.74,1387.47,1401.21,1387.47,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-26,EUR,1373.74,1387.47,1401.21,1387.47,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-27,EUR,1380.06,1393.86,1407.66,1393.86,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-28,EUR,1389.56,1403.45,1417.35,1403.45,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-29,EUR,1385.7,1399.55,1413.41,1399.55,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-30,EUR,1385.7,1399.55,1413.41,1399.55,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2023-12-31,EUR,1385.7,1399.55,1413.41,1399.55,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-01,EUR,1385.7,1399.55,1413.41,1399.55,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-02,EUR,1385.7,1399.55,1413.41,1399.55,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-03,EUR,1373.32,1387.05,1400.78,1387.05,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-04,EUR,1371.42,1385.13,1398.84,1385.13,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-05,EUR,1371.87,1385.59,1399.3,1385.59,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-06,EUR,1371.87,1385.59,1399.3,1385.59,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-07,EUR,1371.87,1385.59,1399.3,1385.59,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-08,EUR,1374.9,1388.65,1402.4,1388.65,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-09,EUR,1375.45,1389.2,1402.96,1389.2,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-10,EUR,1373.19,1386.92,1400.65,1386.92,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-11,EUR,1381.15,1394.96,1408.77,1394.96,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-12,EUR,1380.47,1394.27,1408.07,1394.27,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-13,EUR,1380.47,1394.27,1408.07,1394.27,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-14,EUR,1380.47,1394.27,1408.07,1394.27,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-15,EUR,1379.23,1393.02,1406.81,1393.02,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-16,EUR,1374.38,1388.13,1401.87,1388.13,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-17,EUR,1366.87,1380.53,1394.2,1380.53,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-18,EUR,1372.82,1386.55,1400.27,1386.55,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-19,EUR,1369.68,1383.38,1397.08,1383.38,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-20,EUR,1369.68,1383.38,1397.08,1383.38,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-21,EUR,1369.68,1383.38,1397.08,1383.38,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-22,EUR,1373.19,1386.92,1400.65,1386.92,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-23,EUR,1374.87,1388.62,1402.37,1388.62,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-24,EUR,1369.37,1383.07,1396.76,1383.07,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-25,EUR,1373.06,1386.79,1400.52,1386.79,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-26,EUR,1366.78,1380.45,1394.11,1380.45,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-27,EUR,1366.78,1380.45,1394.11,1380.45,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-28,EUR,1366.78,1380.45,1394.11,1380.45,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-29,EUR,1367.76,1381.44,1395.11,1381.44,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-30,EUR,1366.38,1380.04,1393.71,1380.04,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-01-31,EUR,1365.47,1379.12,1392.77,1379.12,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-01,EUR,1365.47,1379.12,1392.77,1379.12,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-02,EUR,1373.41,1387.14,1400.87,1387.14,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-03,EUR,1373.41,1387.14,1400.87,1387.14,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-04,EUR,1373.41,1387.14,1400.87,1387.14,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-05,EUR,1361.73,1375.35,1388.97,1375.35,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-06,EUR,1358.84,1372.43,1386.02,1372.43,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-07,EUR,1359.05,1372.64,1386.23,1372.64,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-08,EUR,1362.13,1375.74,1389.36,1375.74,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-09,EUR,1361.09,1374.7,1388.31,1374.7,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-10,EUR,1361.09,1374.7,1388.31,1374.7,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-11,EUR,1361.09,1374.7,1388.31,1374.7,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-12,EUR,1364.16,1377.8,1391.44,1377.8,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-13,EUR,1361.93,1375.55,1389.17,1375.55,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-14,EUR,1354.57,1368.11,1381.66,1368.11,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-15,EUR,1356.92,1370.49,1384.06,1370.49,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-16,EUR,1361.46,1375.07,1388.68,1375.07,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-17,EUR,1361.46,1375.07,1388.68,1375.07,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-18,EUR,1361.46,1375.07,1388.68,1375.07,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-19,EUR,1365.05,1378.7,1392.35,1378.7,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-20,EUR,1364.04,1377.68,1391.32,1377.68,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-21,EUR,1368.77,1382.46,1396.15,1382.46,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-22,EUR,1372.99,1386.72,1400.45,1386.72,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-23,EUR,1371.65,1385.37,1399.08,1385.37,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-24,EUR,1371.65,1385.37,1399.08,1385.37,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-25,EUR,1371.65,1385.37,1399.08,1385.37,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-26,EUR,1372.56,1386.29,1400.01,1386.29,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-27,EUR,1375.54,1389.29,1403.05,1389.29,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-28,EUR,1373.33,1387.06,1400.79,1387.06,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-02-29,EUR,1375.02,1388.77,1402.52,1388.77,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-03-01,EUR,1372.82,1386.55,1400.27,1386.55,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-03-02,EUR,1372.82,1386.55,1400.27,1386.55,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-03-03,EUR,1372.82,1386.55,1400.27,1386.55,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-03-04,EUR,1378.23,1392.01,1405.79,1392.01,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-03-05,EUR,1379.4,1393.19,1406.99,1393.19,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-03-06,EUR,1380.31,1394.12,1407.92,1394.12,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-03-07,EUR,1387.37,1401.24,1415.11,1401.24,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-03-08,EUR,1393.06,1406.99,1420.92,1406.99,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-03-09,EUR,1393.06,1406.99,1420.92,1406.99,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-03-10,EUR,1393.06,1406.99,1420.92,1406.99,0,National Bank of Rwanda Excel export,BNR buying/average/selling rates
2024-03-11,EUR,1392.0,1405.92,1419.84,1405.92,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates
